"source_id","vehicle_id","manufacturer","model","year","transmission","body_style","fuel","type_of_car","city_cycle_l_100km","highway_cycle_l_100km","adr8101_cycle_l_100km","fuel_system","engine_displacement","engine_displacement_comment","no_cylinders","no_gear_ratios","seating_capacity","axle_ratio","source_url"
"gvg_older_fuel_consumption",3666,"Mercedes Benz","S320 Auto. Saloon 4dr",1995,"auto","Sedan","petrol","Passenger",14.5,10.5,NA,"I",3.2,NA,6,"4","5","3.46","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3667,"Mercedes Benz","S420 Auto. Saloon 4dr",1995,"auto","Sedan","petrol","Passenger",16,11,NA,"I",4.2,NA,8,"4","5","2.82","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3668,"Mercedes Benz","S500C Auto. Coupe 2dr",1995,"auto","Coupe","petrol","Passenger",16,10.5,NA,"I",5,NA,8,"4","4","2.65","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3669,"Mercedes Benz","S500L Auto. Saloon 4dr",1995,"auto","Sedan","petrol","Passenger",16,11,NA,"I",5,NA,8,"4","5","2.65","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3670,"Mercedes Benz","S600L Auto. Saloon 4dr",1995,"auto","Sedan","petrol","Passenger",19,12.5,NA,"I",6,NA,12,"4","5","2.65","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3671,"Mercedes Benz","SL500 Auto. Roadster 2dr",1995,"auto","Coupe","petrol","Passenger",14.5,9.5,NA,"I",5,NA,8,"4","2","2.65","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3672,"Mercedes Benz","SL600 Auto. Roadster 2dr",1995,"auto","Coupe","petrol","Passenger",17,11,NA,"I",6,NA,12,"4","2","2.65","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3673,"Mitsubishi","3000 GT 3.0 Turbo Man. Coupe 2dr",1995,"man","Coupe","petrol","Passenger",12,8,NA,"I",3,NA,6,"5","4","3.97","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3674,"Mitsubishi","CC Lancer 1.5 GL Auto. Coupe 2dr",1995,"auto","Coupe","petrol","Passenger",7.8,6,NA,"C",1.5,NA,4,"3","5","3.60","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3675,"Mitsubishi","CC Lancer 1.5 GL Auto. Hatchback 5dr",1995,"auto","Hatch","petrol","Passenger",8,6.4,NA,"C",1.5,NA,4,"3","5","3.60","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3676,"Mitsubishi","CC Lancer 1.5 GL Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",8,6.2,NA,"C",1.5,NA,4,"3","5","3.60","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3677,"Mitsubishi","CC Lancer 1.5 GL Man. Coupe 2dr",1995,"man","Coupe","petrol","Passenger",7.2,5.2,NA,"C",1.5,NA,4,"5","5","4.02","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3678,"Mitsubishi","CC Lancer 1.5 GL Man. Hatchback 5dr",1995,"man","Hatch","petrol","Passenger",7.6,5.4,NA,"C",1.5,NA,4,"5","5","4.32","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3679,"Mitsubishi","CC Lancer 1.5 GL Man. Sedan 4dr",1995,"man","Sedan","petrol","Passenger",7.4,5.2,NA,"C",1.5,NA,4,"5","5","4.02","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3680,"Mitsubishi","CC Lancer 1.6 GLXi Auto. Hatchback 5dr",1995,"auto","Hatch","petrol","Passenger",9,6.4,NA,"I",1.6,NA,4,"4","5","4.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3681,"Mitsubishi","CC Lancer 1.6 GLXi Man. Hatchback 5dr",1995,"man","Hatch","petrol","Passenger",8.5,6,NA,"I",1.6,NA,4,"5","5","4.02","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3682,"Mitsubishi","CC Lancer 1.8 Exec Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",9,6.4,NA,"I",1.8,NA,4,"4","5","4.00","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3683,"Mitsubishi","CC Lancer 1.8 Exec Auto. Wagon 4dr",1995,"auto","Wagon","petrol","Passenger",9,6.4,NA,"I",1.8,NA,4,"4","5","4.00","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3684,"Mitsubishi","CC Lancer 1.8 Exec Man. Sedan 4dr",1995,"man","Sedan","petrol","Passenger",8,5.6,NA,"I",1.8,NA,4,"5","5","4.02","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3685,"Mitsubishi","CC Lancer 1.8 Exec Man. Wagon 4dr",1995,"man","Wagon","petrol","Passenger",8.5,6,NA,"I",1.8,NA,4,"5","5","4.02","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3686,"Mitsubishi","CC Lancer 1.8 GLXi Auto. Coupe 2dr",1995,"auto","Coupe","petrol","Passenger",8.5,6.2,NA,"I",1.8,NA,4,"4","5","4.00","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3687,"Mitsubishi","CC Lancer 1.8 GLXi Man. Coupe 2dr",1995,"man","Coupe","petrol","Passenger",8,5.6,NA,"I",1.8,NA,4,"5","5","4.02","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3688,"Mitsubishi","CC Lancer 1.8 GSR Turbo Man. Sedan 4dr",1995,"man","Sedan","petrol","Passenger",10,6.8,NA,"I",1.8,NA,4,"5","5","4.93","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3689,"Mitsubishi","HJ Galant 2.0 V6 Auto. Hatchback 5dr",1995,"auto","Hatch","petrol","Passenger",10.5,6.6,NA,"I",2,NA,6,"4","5","4.35","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3690,"Mitsubishi","HJ Galant 2.0 V6 Man. Hatchback 5dr",1995,"man","Hatch","petrol","Passenger",10.5,6.6,NA,"I",2,NA,6,"5","5","4.91","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3691,"Mitsubishi","KS Verada V6 Ei Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",11.5,7.6,NA,"I",3,NA,6,"4","5","3.96","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3692,"Mitsubishi","KS Verada V6 Ei Auto. Wagon 4dr",1995,"auto","Wagon","petrol","Passenger",12,8,NA,"I",3,NA,6,"4","5","3.96","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3693,"Mitsubishi","KS Verada V6 Xi Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",11.5,7.6,NA,"I",3,NA,6,"4","5","3.96","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3694,"Mitsubishi","MJ Triton 2WD Man. Chassis Cab 2dr",1995,"man","utility","petrol","Light Comm",12.5,NA,NA,"C",2.6,NA,4,"5","3","4.22","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3695,"Mitsubishi","MJ Triton 2WD Man. Utility 2dr",1995,"man","utility","petrol","Light Comm",12.5,NA,NA,"C",2.6,NA,4,"5","3","4.22","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3696,"Mitsubishi","MJ Triton 2WD Man. Utility 2dr",1995,"man","utility","petrol","Light Comm",12.5,NA,NA,"C",2.6,NA,4,"5","2","4.22","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3697,"Mitsubishi","MJ Triton 2WD Man. Utility 4dr",1995,"man","utility","petrol","Light Comm",12.5,NA,NA,"C",2.6,NA,4,"5","5","4.22","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3698,"Mitsubishi","MJ Triton 4WD Man. Chassis Cab 2dr",1995,"man","4WD utility","petrol","4WD",13.5,NA,NA,"C",2.6,NA,4,"5","3","4.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3699,"Mitsubishi","MJ Triton 4WD Man. Chassis Cab 2dr",1995,"man","4WD utility","petrol","4WD",13,NA,NA,"I",3,NA,6,"5","3","4.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3700,"Mitsubishi","MJ Triton 4WD Man. Utility 2dr",1995,"man","4WD utility","petrol","4WD",14,NA,NA,"C",2.6,NA,4,"5","2","4.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3701,"Mitsubishi","MJ Triton 4WD Man. Utility 2dr",1995,"man","4WD utility","petrol","4WD",13,NA,NA,"I",3,NA,6,"5","2","4.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3702,"Mitsubishi","MJ Triton 4WD Man. Utility 4dr",1995,"man","4WD utility","petrol","4WD",14,NA,NA,"C",2.6,NA,4,"5","5","4.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3703,"Mitsubishi","MJ Triton 4WD Man. Utility 4dr",1995,"man","4WD utility","petrol","4WD",13,NA,NA,"I",3,NA,6,"5","5","4.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3704,"Mitsubishi","NJ Pajero 4WD EXCEED Auto. 4WD 4dr",1995,"auto","4WD","petrol","4WD",15,NA,NA,"I",3.5,NA,6,"4","7","4.64","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3705,"Mitsubishi","NJ Pajero 4WD GL Man. 4WD 2dr",1995,"man","4WD","petrol","4WD",14.5,NA,NA,"I",3,NA,6,"5","5","4.64","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3706,"Mitsubishi","NJ Pajero 4WD GL Man. 4WD 4dr",1995,"man","4WD","petrol","4WD",15,NA,NA,"I",3,NA,6,"5","5","4.64","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3707,"Mitsubishi","NJ Pajero 4WD GLS Auto. 4WD 2dr",1995,"auto","4WD","petrol","4WD",14.5,NA,NA,"I",3,NA,6,"4","5","4.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3708,"Mitsubishi","NJ Pajero 4WD GLS Auto. 4WD 4dr",1995,"auto","4WD","petrol","4WD",14.5,NA,NA,"I",3,NA,6,"4","7","4.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3709,"Mitsubishi","NJ Pajero 4WD GLS Man. 4WD 2dr",1995,"man","4WD","petrol","4WD",14.5,NA,NA,"I",3,NA,6,"5","5","4.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3710,"Mitsubishi","NJ Pajero 4WD GLS Man. 4WD 4dr",1995,"man","4WD","petrol","4WD",15,NA,NA,"I",3,NA,6,"5","7","4.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3711,"Mitsubishi","NJ Pajero 4WD GLX Auto. 4WD 4dr",1995,"auto","4WD","petrol","4WD",14.5,NA,NA,"I",3,NA,6,"4","7","4.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3712,"Mitsubishi","NJ Pajero 4WD GLX Man. 4WD 4dr",1995,"man","4WD","petrol","4WD",15,NA,NA,"I",3,NA,6,"5","7","4.64","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3713,"Mitsubishi","SJ Express 2WD Auto. Van 3dr",1995,"auto","van","petrol","Light Comm",11,NA,NA,"C",2,NA,4,"4","2","4.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3714,"Mitsubishi","SJ Express 2WD Auto. Van 3dr",1995,"auto","van","petrol","Light Comm",11,NA,NA,"C",2,NA,4,"4","5","4.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3715,"Mitsubishi","SJ Express 2WD Auto. Van 4dr",1995,"auto","van","petrol","Light Comm",11,NA,NA,"I",2.4,NA,4,"4","2","4.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3716,"Mitsubishi","SJ Express 2WD Man. Van 3dr",1995,"man","van","petrol","Light Comm",12,NA,NA,"C",2,NA,4,"5","2","4.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3717,"Mitsubishi","SJ Express 2WD Man. Van 3dr",1995,"man","van","petrol","Light Comm",12,NA,NA,"C",2,NA,4,"5","5","4.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3718,"Mitsubishi","SJ Express 2WD Man. Van 4dr",1995,"man","van","petrol","Light Comm",11,NA,NA,"I",2.4,NA,4,"5","2","4.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3719,"Mitsubishi","StarWagon WA GL 2.0 Auto. Liftback 3dr",1995,"auto","van Wagon Hatch","petrol","Passenger",10.5,8,NA,"C",2,NA,4,"4","8","4.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3720,"Mitsubishi","StarWagon WA GL 2.0 Man. Liftback 3dr",1995,"man","van Wagon Hatch","petrol","Passenger",13.8,0.5,NA,"C",2,NA,4,"5","8","4.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3721,"Mitsubishi","StarWagon WA GLS 3.0 Auto. Liftback 3dr",1995,"auto","van Wagon Hatch","petrol","Passenger",13,9.5,NA,"I",3,NA,6,"4","7","4.22","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3722,"Mitsubishi","StarWagon WA GLX 2.4 Auto. Liftback 3dr",1995,"auto","van Wagon Hatch","petrol","Passenger",11,7,NA,"I",2.4,NA,4,"4","8","4.64","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3723,"Mitsubishi","StarWagon WA GLX 2.4 Man. Liftback 3dr",1995,"man","van Wagon Hatch","petrol","Passenger",11.5,7.6,NA,"I",2.4,NA,4,"5","8","4.64","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3724,"Mitsubishi","TS Magna Exec Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",11.5,7.6,NA,"I",2.6,NA,4,"4","5","3.96","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3725,"Mitsubishi","TS Magna Exec Auto. Wagon 4dr",1995,"auto","Wagon","petrol","Passenger",11.5,8,NA,"I",2.6,NA,4,"4","5","3.96","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3726,"Mitsubishi","TS Magna Exec Man. Sedan 4dr",1995,"man","Sedan","petrol","Passenger",10,6.8,NA,"I",2.6,NA,4,"5","5","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3727,"Mitsubishi","TS Magna Exec Man. Wagon 4dr",1995,"man","Wagon","petrol","Passenger",10,7,NA,"I",2.6,NA,4,"5","5","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3728,"Mitsubishi","TS Magna GLX Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",11.5,7.4,NA,"C",2.6,NA,4,"4","5","3.90","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3729,"Mitsubishi","TS Magna GLX Auto. Wagon 4dr",1995,"auto","Wagon","petrol","Passenger",12,8,NA,"C",2.6,NA,4,"4","5","3.90","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3730,"Mitsubishi","TS Magna GLX Man. Sedan 4dr",1995,"man","Sedan","petrol","Passenger",10.5,7,NA,"C",2.6,NA,4,"5","5","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3731,"Mitsubishi","TS Magna GLX Man. Wagon 4dr",1995,"man","Wagon","petrol","Passenger",10.5,7,NA,"C",2.6,NA,4,"5","5","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3732,"Mitsubishi","TS Magna SE Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",11.5,7.6,NA,"I",2.6,NA,4,"4","5","3.96","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3733,"Mitsubishi","TS Magna SE Auto. Wagon 4dr",1995,"auto","Wagon","petrol","Passenger",12,8,NA,"I",2.6,NA,4,"4","5","3.96","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3734,"Mitsubishi","TS Magna SE Man. Sedan 4dr",1995,"man","Sedan","petrol","Passenger",10,6.8,NA,"I",2.6,NA,4,"5","5","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3735,"Mitsubishi","TS Magna SE Man. Wagon 4dr",1995,"man","Wagon","petrol","Passenger",10,7.2,NA,"I",2.6,NA,4,"5","5","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3736,"Mitsubishi","TS Magna V6 Exec & SE Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",11,7.4,NA,"I",3,NA,6,"4","5","3.96","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3737,"Mitsubishi","TS Magna V6 Exec & SE Auto. Wagon 4dr",1995,"auto","Wagon","petrol","Passenger",12,8,NA,"I",3,NA,6,"4","5","3.96","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3738,"Mitsubishi","TS Magna V6 Exec Man. Sedan 4dr",1995,"man","Sedan","petrol","Passenger",10,7.2,NA,"I",3,NA,6,"5","5","4.15","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3739,"Mitsubishi","TS Magna V6 Exec Man. Wagon 4dr",1995,"man","Wagon","petrol","Passenger",10,7.6,NA,"I",3,NA,6,"5","5","4.15","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3740,"Mitsubishi","UF Nimbus Auto. Wagon 4dr",1995,"auto","Wagon","petrol","Passenger",10.5,7.2,NA,"I",2.4,NA,4,"4","7","3.90","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3741,"Mitsubishi","UF Nimbus Man. Wagon 4dr",1995,"man","Wagon","petrol","Passenger",10.5,6.6,NA,"I",2.4,NA,4,"5","7","4.32","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3742,"Mitsubishi","WA Express 2WD Auto. 2WD 3dr",1995,"auto","van","petrol","Light Comm",11.5,NA,NA,"I",2.4,NA,4,"4","2","4.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3743,"Mitsubishi","WA Express 2WD Man. 2WD 3dr",1995,"man","van","petrol","Light Comm",11.5,NA,NA,"I",2.4,NA,4,"5","2","4.63","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3744,"Nissan","200SX Auto. Coupe 2dr",1995,"auto","Coupe","petrol","Passenger",11,7,NA,"I",2,NA,4,"4","4","3.91","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3745,"Nissan","200SX Man. Coupe 2dr",1995,"man","Coupe","petrol","Passenger",10,7,NA,"I",2,NA,4,"5","4","3.69","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3746,"Nissan","300ZX Auto. Coupe 2dr",1995,"auto","Coupe","petrol","Passenger",11.5,7.8,NA,"I",3,NA,6,"4","4","4.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3747,"Nissan","300ZX Man. Coupe 2dr",1995,"man","Coupe","petrol","Passenger",12,7.6,NA,"I",3,NA,6,"5","4","4.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3748,"Nissan","A32 Maxima Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",10.5,6.6,NA,"I",3,NA,6,"4","5","3.61","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3749,"Nissan","A32 Maxima Man. Sedan 4dr",1995,"man","Sedan","petrol","Passenger",9.5,6.8,NA,"I",3,NA,6,"5","5","3.82","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3750,"Nissan","Bluebird Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",10,6.6,NA,"I",2.4,NA,4,"4","5","3.86","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3751,"Nissan","Bluebird Man. Sedan 4dr",1995,"man","Sedan","petrol","Passenger",9.5,6.4,NA,"I",2.4,NA,4,"5","5","3.89","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3752,"Nissan","Infiniti Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",13.5,10,NA,"I",4.5,NA,8,"4","5","3.54","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3753,"Nissan","Micra Man. Hatchback 3dr",1995,"man","Hatch","petrol","Passenger",6,4.4,NA,"I",1.3,NA,4,"5","5","3.89","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3754,"Nissan","Micra Man. Hatchback 5dr",1995,"man","Hatch","petrol","Passenger",6,4.4,NA,"I",1.3,NA,4,"5","5","3.89","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3755,"Nissan","Micra N-CVT Man. Hatchback 5dr",1995,"man","Hatch","petrol","Passenger",6.4,4.8,NA,"I",1.3,NA,4,"CVT","5","6.14","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3756,"Nissan","N14 Pulsar Auto. Hatchback 4dr",1995,"auto","Hatch","petrol","Passenger",8.5,5.6,NA,"I",1.6,NA,4,"4","5","3.83","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3757,"Nissan","N14 Pulsar Auto. Hatchback 4dr",1995,"auto","Hatch","petrol","Passenger",9,6,NA,"I",2,NA,4,"4","5","3.83","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3758,"Nissan","N14 Pulsar Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",8.5,5.6,NA,"I",1.6,NA,4,"4","5","3.83","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",3759,"Nissan","N14 Pulsar Auto. Sedan 4dr",1995,"auto","Sedan","petrol","Passenger",9,6,NA,"I",2,NA,4,"4","5","3.83","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
